:START_ID(Entity-ID),:END_ID(Entity-ID),:TYPE,relationship_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe
ent_0078f65d708b1617,ent_aef13d51791a1526,REL_6ED9EA33F3,rel_d4400c11b4516c95,日常巡检,透明度,维护活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[401],401
ent_0078f65d708b1617,ent_de4b06e8cfacfef9,REL_93D4786288,rel_9d409f845141f229,日常巡检,油缸,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[401],401
ent_0078f65d708b1617,ent_eb2ce964888a4087,REL_93D4786288,rel_d50a41d235da38ce,日常巡检,管夹,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[401],401
ent_00c98d8d5efdda91,ent_0884d6f1c884da58,REL_5355C49382,rel_de007ea70470c545,液压系统,报警装置,系统设备,元件部件,配备,配备,配备,结合,"[""结合""]",结合,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_088d7409464d8b34,REL_4E1545733F,rel_82c8090c55632880,液压系统,密封件,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_1c9e76fe8e5ba2a2,REL_5355C49382,rel_3fe7c723fbc9d158,液压系统,振动传感器,系统设备,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_272bb60d45e6d878,REL_4E1545733F,rel_2994bb2d94d095cc,液压系统,柱塞泵,系统设备,元件部件,组成,组成,组成,是...核心部件,"[""是...核心部件""]",是...核心部件,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[405],405
ent_00c98d8d5efdda91,ent_2ad1855cde65db8a,REL_4E1545733F,rel_0f857f09fda3c97d,液压系统,动力电源,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_2dceac1e84dddf29,REL_5355C49382,rel_1f7ceae2542e89be,液压系统,机舱监测系统,系统设备,元件部件,配备,配备,配备,结合,"[""结合""]",结合,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_339fc9802b544682,REL_4E1545733F,rel_70e4d74d40743d60,液压系统,液压油,系统设备,油液对象,组成,组成,组成,混入,"[""混入""]",混入,,unmapped,null,[412],412
ent_00c98d8d5efdda91,ent_33cc194f8aa13d3b,REL_5355C49382,rel_6f099b00435f4a59,液压系统,污染度传感器,系统设备,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_4407f22b154ef257,REL_4E1545733F,rel_52f5aa328fb3a18b,液压系统,阀体,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_600ea87724e03530,REL_5355C49382,rel_dedd6c241c4cdc8e,液压系统,PLC 控制系统,系统设备,元件部件,配备,配备,配备,结合,"[""结合""]",结合,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_63025884e67719fc,REL_4E1545733F,rel_fb63b3753d021079,液压系统,泵组,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_6aec7eeffbbc3efd,REL_5355C49382,rel_6c4242d402fd6ada,液压系统,压力传感器,系统设备,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_6f58e8092bdf4e66,REL_5355C49382,rel_c5a3d8ce95f8ef97,液压系统,位移传感器,系统设备,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_773781cc3593bee7,REL_5355C49382,rel_cf75fd1160ea0a71,液压系统,液位传感器,系统设备,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_7bf0f8e734fa1071,REL_4E1545733F,rel_019ab5ebbd988f93,液压系统,密封圈,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_a39ac3478e97ec81,REL_4E1545733F,rel_8830519c209ad148,液压系统,蓄能器,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_aa96ee4bf4e58a39,REL_5355C49382,rel_133f68c16e05cd2b,液压系统,流量传感器,系统设备,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_00c98d8d5efdda91,ent_bbc64caa143d1e6a,REL_4E1545733F,rel_d454a77bd6b7b2ac,液压系统,螺栓,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_bd6f8be990039be8,REL_4E1545733F,rel_882e961423c966eb,液压系统,阀芯,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_ce53bf0afa6f14a1,REL_4E1545733F,rel_6634f97bbdf4da01,液压系统,弹簧,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[404],404
ent_00c98d8d5efdda91,ent_fb654234a0a90248,REL_5355C49382,rel_dcd342446b519883,液压系统,温度传感器,系统设备,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389
ent_0151aad7aaef8ab2,ent_ee47a325542bbc74,REL_9899E5D4D0,rel_44a5a0268a9f12db,温度升高,粘度下降,原因诱因,原因诱因,导致,导致,导致,随着...下降,"[""随着...下降""]",随着...下降,,unmapped,null,[396],396
ent_02498c03d7fcc4af,ent_d01197d38864f90a,REL_93D4786288,rel_25c94a930b4a1ad4,基础排气,船舶液压维护,维护活动,维护活动,针对,针对,针对,针对,"[""针对""]",针对,,unmapped,null,[422],422
ent_04162d124aa240d8,ent_00c98d8d5efdda91,REL_FBAF4B891A,rel_a5c0c83195e13248,压力,液压系统,监测指标,系统设备,反映,反映,反映,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[389],389
ent_04162d124aa240d8,ent_7a562fbf6b0e6308,REL_FBAF4B891A,rel_e23363c4a3190f15,压力,船舶液压系统,监测指标,系统设备,反映,反映,反映,反映,"[""反映""]",反映,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[415],415
ent_04162d124aa240d8,ent_cf4ab1e007e4caf5,REL_FBAF4B891A,rel_4eafbb8dadb19d38,压力,液压设备,监测指标,系统设备,反映,反映,反映,采集,"[""采集""]",采集,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[424],424
ent_04d9a9093d2992ad,ent_00c98d8d5efdda91,REL_93D4786288,rel_a495eb401160df66,断开动力电源,液压系统,维护活动,系统设备,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[404],404
ent_067b8292f9a90880,ent_5ee8d700b3fd93af,REL_9899E5D4D0,rel_f1bea8cc46ce0526,海风,管路外表面锈蚀,原因诱因,故障异常,导致,导致,导致,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[419],419
ent_067b8292f9a90880,ent_93875bc4f43d6134,REL_9899E5D4D0,rel_ba136964e6b4ee99,海风,杆面腐蚀,原因诱因,故障异常,导致,导致,导致,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[419],419
ent_067b8292f9a90880,ent_cde4487869e62abe,REL_9899E5D4D0,rel_511843b2138dae16,海风,密封磨损,原因诱因,故障异常,导致,导致,导致,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[419],419
ent_06b519cd883a5248,ent_00d46abaf9189b75,REL_93D4786288,rel_8538cf784137cb76,趋势分析,一般辅机液压单元,维护活动,系统设备,针对,针对,针对,可采用...相结合的方式,"[""可采用...相结合的方式""]",可采用...相结合的方式,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[402],402
ent_06e14050ce24b453,ent_b5bcf329e2d519f1,REL_9899E5D4D0,rel_aa0b8f8c3d6a881f,混油,元件损伤,原因诱因,故障异常,导致,导致,导致,引发,"[""引发""]",引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[409],409
ent_06e14050ce24b453,ent_dc0cbfd716aa7857,REL_9899E5D4D0,rel_a2663f1d2c3c8266,混油,性能退化,原因诱因,故障异常,导致,导致,导致,引发,"[""引发""]",引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[409],409
ent_071e53eff83c673b,ent_7a562fbf6b0e6308,REL_FBAF4B891A,rel_d532d201a8e5f94f,油液颜色,船舶液压系统,监测指标,系统设备,反映,反映,反映,反映,"[""反映""]",反映,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[401],401
ent_071e53eff83c673b,ent_924100817aa4b739,REL_9A950C085E,rel_bedf1f5369b0a25f,油液颜色,乳化现象,监测指标,故障异常,指示,指示,指示,指示,"[""指示""]",指示,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""指示"", ""relation_key"": ""指示"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""故障异常""}",[401],401
ent_07cf87b0c5555665,ent_00c98d8d5efdda91,REL_93D4786288,rel_3e95d8a9b61fe5a8,接油盘,液压系统,维护活动,系统设备,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[404],404
ent_0820281ca04c884c,ent_be77be280936c030,REL_9899E5D4D0,rel_0204a4789f5d243c,液压流体脉动,结构共振,原因诱因,故障异常,导致,导致,导致,诱发,"[""诱发""]",诱发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[413],413
ent_0848b768eebe5848,ent_5f6190cfd3caa27f,REL_93D4786288,rel_2a0ead42f166eff2,元件拆装,阀块接口,维护活动,元件部件,针对,针对,针对,阀块接口,"[""阀块接口""]",阀块接口,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[393],393
ent_0848b768eebe5848,ent_aa32bd16092c7168,REL_93D4786288,rel_bd184cb7756677df,元件拆装,零件表面,维护活动,元件部件,针对,针对,针对,清洗后的零件表面,"[""清洗后的零件表面""]",清洗后的零件表面,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[393],393
ent_0848b768eebe5848,ent_df8c7f20ec6d1343,REL_93D4786288,rel_c88ba39efef9ddc5,元件拆装,管接头,维护活动,元件部件,针对,针对,针对,拆开的管接头,"[""拆开的管接头""]",拆开的管接头,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[393],393
ent_086717bf46ff4500,ent_90ba13ea7228b4ac,REL_F200F29D83,rel_2ddcd57b5062bf50,动作曲线观察,动作速度异常,检测诊断方法,故障异常,用于判定,用于判定,用于判定,观察...分析,"[""观察...分析""]",观察...分析,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[412],412
ent_08d080b700fe8b5c,ent_9eaa3bfd64ba09d1,REL_3F8A56C3E0,rel_52c5a64afddf86ea,损伤液压缸本体,液压缸本体,故障异常,元件部件,发生于,发生于,发生于,损伤液压缸本体,"[""损伤液压缸本体""]",损伤液压缸本体,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[411],411
ent_08d7886a0c995a94,ent_c6895f45a2276a5e,REL_93D4786288,rel_8fd0dcadf54685f4,将执行机构旁路,执行机构,维护活动,元件部件,针对,针对,针对,将...旁路,"[""将...旁路""]",将...旁路,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[405],405
ent_0a9fe243ef3966a1,ent_0a56763e54eb3789,REL_6ED9EA33F3,rel_852986fd64c6ded6,滤芯更换,压差升高趋势,维护活动,监测指标,监测,监测,监测,应依据...判断,"[""应依据...判断""]",应依据...判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[402],402
ent_0a9fe243ef3966a1,ent_9e2a7bc4333549de,REL_6ED9EA33F3,rel_07ea73830947cdc6,滤芯更换,压差报警,维护活动,监测指标,监测,监测,监测,应依据...判断,"[""应依据...判断""]",应依据...判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[402],402
ent_0aa9ab843cec6f09,ent_6ff21b1e499804a4,REL_93D4786288,rel_ddeded872c1038ec,保证吸油滤器通畅,吸油滤器,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[416],416
ent_0ab2a0af399bc52d,ent_29aafe19cccd5b86,REL_3F8A56C3E0,rel_ce1ca2d13ebe3b5b,异常磨损,阀,故障异常,元件部件,发生于,发生于,发生于,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[400],400
ent_0ab2a0af399bc52d,ent_a374eb4c9fdc30f2,REL_3F8A56C3E0,rel_b56efdedff0f0da2,异常磨损,泵,故障异常,元件部件,发生于,发生于,发生于,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[400],400
ent_0ab2a0af399bc52d,ent_f874b410a9d143ea,REL_3F8A56C3E0,rel_bc6025c15b6270c8,异常磨损,缸体,故障异常,元件部件,发生于,发生于,发生于,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[400],400
ent_0ab57699ad24bb7b,ent_cdae66b24a9e6937,REL_9A950C085E,rel_5470fbd26d9de3ae,保压能力下降,内泄漏,监测指标,故障异常,指示,指示,指示,间接判断,"[""间接判断""]",间接判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""指示"", ""relation_key"": ""指示"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""故障异常""}",[418],418
ent_0bf556c896d8e2a6,ent_69d3945a55ff87db,REL_E7943F9461,rel_d035fd7ac884e7f2,排气,干转,维护活动,故障异常,预防,预防,预防,绝不允许,"[""绝不允许""]",绝不允许,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[405],405
ent_0bf556c896d8e2a6,ent_a96d67dae9df585d,REL_E7943F9461,rel_bbb30ec42df500ad,排气,气蚀,维护活动,故障异常,预防,预防,预防,必须...充分排气,"[""必须...充分排气""]",必须...充分排气,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[405],405
ent_0c021d887b9c667d,ent_00c98d8d5efdda91,REL_5BE321F307,rel_1973c333070d6787,压力不足,液压系统,故障异常,系统设备,影响,影响,影响,包括,"[""包括"", ""液压系统中的...故障""]",包括|液压系统中的...故障,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[410],410
ent_0c021d887b9c667d,ent_15f65b4b50a5fa56,REL_3F8A56C3E0,rel_4488328166a79006,压力不足,齿轮泵,故障异常,元件部件,发生于,发生于,发生于,使泵难以建立额定压力,"[""使泵难以建立额定压力""]",使泵难以建立额定压力,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[410],410
ent_0c021d887b9c667d,ent_272bb60d45e6d878,REL_3F8A56C3E0,rel_8c2c427ca904c17f,压力不足,柱塞泵,故障异常,元件部件,发生于,发生于,发生于,使泵难以建立额定压力,"[""使泵难以建立额定压力""]",使泵难以建立额定压力,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[410],410
ent_0c021d887b9c667d,ent_2dea3616776acbb8,REL_3F8A56C3E0,rel_9b689dae0ea4fcf3,压力不足,减压阀,故障异常,元件部件,发生于,发生于,发生于,导致压力无法正常建立,"[""导致压力无法正常建立""]",导致压力无法正常建立,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[410],410
